Name,Team,Swimmer_ID,hometown,Starting season,Power_Index,FR,Events-FR,Freshman_PPE,SO,Events-SO,Sophomore_ppe,JR,Events-JR,Junior_ppe,SR,Events-SR,Senior_ppe,Total_Points,Total_Events,Total_ppe
Cassidy Gebhart,Florida State University,423156,TX,19,100.00,47,3,15.666666666666666,31,3,10.333333333333334,,,0,,,0,78,6,13.0
McKenna Harris,Florida State University,250031,FL,19,16.43,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Fabiana Ingram,Florida State University,210566,FL,19,22.05,,,0,,,0,,,0,,,0,0,0,0
Leila Johnston,Florida State University,148328,ME,19,15.17,1,3,0.3333333333333333,3,3,1.0,3,3,1.0,,,0,7,9,0.7777777777777778
Caroline Nava,Florida State University,138702,FL,19,11.13,,,0,,,0,,,0,,,0,0,0,0
Lauren Peavy,Florida State University,242134,FL,19,25.58,,,0,,,0,,,0,,,0,0,0,0
Natalie Purnell,Florida State University,237214,VA,19,11.76,,,0,13,3,4.333333333333333,14,4,3.5,37,3,12.333333333333334,64,10,6.4
Manuella Andrade,Florida State University,364982,FL,20,16.13,2,3,0.6666666666666666,,,0,,,0,,,0,2,3,0.6666666666666666
Macie Beairsto,Florida State University,242344,MO,20,20.14,,,0,,,0,,,0,,,0,0,0,0
Nicole Blank,Florida State University,265128,MA,20,14.39,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Ayla Bonniwell,Florida State University,255912,NY,20,100.00,43,3,14.333333333333334,52,3,17.333333333333332,47,2,23.5,44,2,22.0,186,10,18.6
Molly Carlson,Florida State University,531218,ON,20,-1,85,3,28.333333333333332,36,2,18.0,73,3,24.333333333333332,92,3,30.666666666666668,286,11,26.0
Natalie Chambers,Florida State University,232248,TX,18,19.92,,,0,,,0,,,0,,,0,0,0,0
Christi DiPaolo,Florida State University,429299,FL,19,-1,,,0,,,0,,,0,,,0,0,0,0
Helayna Hessinger,Florida State University,751693,FL,20,100.00,,,0,,,0,,,0,,,0,0,0,0
Christina Loh,Florida State University,363358,MAS,18,100.00,,,0,,,0,45,3,15.0,,,0,45,3,15.0
Tayla Lovemore,Florida State University,305095,RSA,18,15.42,,,0,,,0,49,3,16.333333333333332,54,4,13.5,103,7,14.714285714285714
Haley O'Meara,Florida State University,254419,FL,20,-1,,,0,,,0,,,0,,,0,0,0,0
Paige Schendelaar-Kemp,Florida State University,502738,NZL,20,14.62,0,3,0.0,,,0,18,3,6.0,4,3,1.3333333333333333,22,9,2.4444444444444446
Michelle Turek,Florida State University,197010,FL,19,10.19,,,0,11,3,3.6666666666666665,,,0,,,0,11,3,3.6666666666666665
Alexandria Wittman,Florida State University,196672,FL,18,4.78,,,0,,,0,4,3,1.3333333333333333,,,0,4,3,1.3333333333333333
Ana Zortea,Florida State University,579267,BRA,20,46.96,,,0,,,0,,,0,11,3,3.6666666666666665,11,3,3.6666666666666665
Mykala Arnold,Florida State University,181647,MI,19,18.83,,,0,,,0,,,0,,,0,0,0,0
Kile Carriger,Florida State University,313279,TX,21,15.61,,,0,,,0,,,0,,,0,0,0,0
Madeline Cohen,Florida State University,322003,GA,21,5.68,5,4,1.25,6,3,2.0,7,3,2.3333333333333335,,,0,18,10,1.8
Kara Coughlin,Florida State University,347763,CO,21,20.13,,,0,,,0,,,0,,,0,0,0,0
Shelly Drozda,Florida State University,182970,CO,19,11.15,,,0,,,0,7,4,1.75,,,0,7,4,1.75
Isabella English,Florida State University,306068,FL,21,17.56,,,0,,,0,,,0,,,0,0,0,0
Georgiana Gardner,Florida State University,236141,ME,19,33.84,,,0,,,0,,,0,,,0,0,0,0
Madison Holland,Florida State University,333197,NC,21,19.08,,,0,,,0,,,0,,,0,0,0,0
Olivia Jacobi,Florida State University,173493,GA,18,31.93,,,0,,,0,,,0,,,0,0,0,0
McKenna Keith,Florida State University,310705,FL,19,24.66,,,0,,,0,,,0,,,0,0,0,0
Hailey Ladd,Florida State University,324172,VA,21,17.31,,,0,,,0,,,0,,,0,0,0,0
Wallace Layland,Florida State University,302386,FL,18,100.00,56,3,18.666666666666668,79,3,26.333333333333332,53,2,26.5,54,2,27.0,242,10,24.2
Melissa Marinheiro,Florida State University,209073,FL,19,9.79,,,0,,,0,,,0,,,0,0,0,0
Elise OLSEN,Florida State University,421343,NOR,21,10.37,23,3,7.666666666666667,18,2,9.0,,,0,,,0,41,5,8.2
Kathryn Petrone,Florida State University,348266,NJ,21,12.58,7,4,1.75,,,0,,,0,,,0,7,4,1.75
Emma Terebo,Florida State University,413752,FRA,21,18.39,19,3,6.333333333333333,25,4,6.25,18,4,4.5,,,0,62,11,5.636363636363637
Madison Tyle,Florida State University,305846,FL,21,17.32,,,0,,,0,,,0,,,0,0,0,0
Elizabeth Zubero,Florida State University,242248,FL,20,18.20,,,0,,,0,,,0,,,0,0,0,0
Kertu Alnek,Florida State University,508587,EST,22,7.25,32,3,10.666666666666666,29,3,9.666666666666666,,,0,,,0,61,6,10.166666666666666
Katherine Baker,Florida State University,375781,FL,22,20.10,,,0,2,3,0.6666666666666666,,,0,,,0,2,3,0.6666666666666666
Boglarka BONECZ,Florida State University,450702,HUN,22,6.78,12,3,4.0,,,0,,,0,,,0,12,3,4.0
Grace Cable,Florida State University,958140,FL,22,-1,38,2,19.0,,,0,,,0,,,0,38,2,19.0
Alexis Durlacher,Florida State University,365095,FL,22,19.09,,,0,,,0,,,0,,,0,0,0,0
Magdalena Emary,Florida State University,272784,IL,22,12.33,,,0,3,3,1.0,,,0,,,0,3,3,1.0
Klaudia Greer,Florida State University,346619,FL,22,17.31,,,0,,,0,,,0,,,0,0,0,0
Dorothy Halmy,Florida State University,346238,VA,20,10.10,,,0,,,0,6,3,2.0,,,0,6,3,2.0
Lauren Hew,Florida State University,534175,FL,22,16.28,,,0,,,0,,,0,,,0,0,0,0
Stephanie Holmes,Florida State University,317409,FL,22,6.53,15,3,5.0,4,1,4.0,,,0,,,0,19,4,4.75
Ida Hulkko,Florida State University,629849,FIN,22,7.79,36,3,12.0,,,0,,,0,,,0,36,3,12.0
Laura Jensen,Florida State University,664286,DEN,22,10.27,14,2,7.0,,,0,,,0,,,0,14,2,7.0
Nina Kucheran,Florida State University,544612,ON,22,2.51,68,3,22.666666666666668,40,3,13.333333333333334,,,0,,,0,108,6,18.0
Madeleine McDonald,Florida State University,540154,ON,22,11.26,19,4,4.75,26,4,6.5,,,0,,,0,45,8,5.625
Hannah Womer,Florida State University,357091,CA,22,8.35,,,0,6,4,1.5,,,0,,,0,6,4,1.5
Aryanna Fernandes,Florida State University,512532,ON,22,7.99,,,0,25,4,6.25,,,0,,,0,25,4,6.25
Leanna Gharbaoui,Florida State University,377182,CA,23,16.69,,,0,,,0,,,0,,,0,0,0,0
Giulia Grasso,Florida State University,1179972,ITA,23,13.60,,,0,,,0,,,0,,,0,0,0,0
Elizabeth Harris,Florida State University,856007,ENG,23,3.24,,,0,,,0,,,0,,,0,0,0,0
Rebecca Moynihan,Florida State University,521225,NZL,21,100.00,,,0,,,0,1,3,0.3333333333333333,,,0,1,3,0.3333333333333333
Tania Quaglieri,Florida State University,508971,ITA,23,11.53,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Sydney Vanovermeiren,Florida State University,344973,IL,23,6.82,20,3,6.666666666666667,,,0,,,0,,,0,20,3,6.666666666666667
Katherine Brandus,Georgia Institute of Technology,125902,GA,15,17.42,,,0,,,0,1,3,0.3333333333333333,0,3,0.0,1,6,0.16666666666666666
Elise Breaux,Georgia Institute of Technology,167681,GA,17,16.42,,,0,,,0,,,0,,,0,0,0,0
Kate Clark,Georgia Institute of Technology,147628,GA,16,13.41,,,0,0,3,0.0,,,0,,,0,0,3,0.0
Darelle Cowley,Georgia Institute of Technology,177703,ON,16,4.79,,,0,0,3,0.0,0,1,0.0,23,3,7.666666666666667,23,7,3.2857142857142856
Andrea Demick,Georgia Institute of Technology,121059,GA,17,59.45,14,2,7.0,12,2,6.0,5,1,5.0,0,2,0.0,31,7,4.428571428571429
Catherine Felix,Georgia Institute of Technology,148896,SC,17,17.90,,,0,,,0,,,0,,,0,0,0,0
Caroline Fore,Georgia Institute of Technology,65769,SC,15,10.41,,,0,,,0,,,0,,,0,0,0,0
Ashley Hardy,Georgia Institute of Technology,157084,MI,15,-1,,,0,,,0,20,3,6.666666666666667,,,0,20,3,6.666666666666667
Samantha Kase,Georgia Institute of Technology,121481,GA,17,25.93,,,0,,,0,,,0,,,0,0,0,0
Katherine Kerman,Georgia Institute of Technology,121376,GA,16,29.95,,,0,0,4,0.0,,,0,,,0,0,4,0.0
Frederique Lefebvre,Georgia Institute of Technology,76233,GA,16,15.43,,,0,0,3,0.0,1,5,0.2,,,0,1,8,0.125
Shannon Lumbra,Georgia Institute of Technology,245260,TX,16,100.00,,,0,39,3,13.0,39,3,13.0,25,3,8.333333333333334,103,9,11.444444444444445
Kelsey Maloney,Georgia Institute of Technology,153417,GA,15,56.94,,,0,,,0,,,0,,,0,0,0,0
Madeline Paschal,Georgia Institute of Technology,120961,GA,17,40.95,,,0,0,4,0.0,5,4,1.25,8,4,2.0,13,12,1.0833333333333333
Catherine Richards,Georgia Institute of Technology,203226,RSA,15,100.00,,,0,,,0,0,3,0.0,0,3,0.0,0,6,0.0
Sarah Roethel,Georgia Institute of Technology,157088,VA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Jaclyn Rohal,Georgia Institute of Technology,75968,GA,16,20.42,,,0,,,0,,,0,,,0,0,0,0
Efrat Rotsjen,Georgia Institute of Technology,294346,ISR,15,100.00,,,0,,,0,0,3,0.0,0,4,0.0,0,7,0.0
Chiara Ruiu,Georgia Institute of Technology,231967,ITA,17,-1,0,3,0.0,4,3,1.3333333333333333,22,3,7.333333333333333,18,3,6.0,44,12,3.6666666666666665
Erika Staskevicius,Georgia Institute of Technology,76445,GA,16,5.92,,,0,2,3,0.6666666666666666,0,1,0.0,0,3,0.0,2,7,0.2857142857142857
Carly Sweeney,Georgia Institute of Technology,199603,GA,16,15.93,,,0,0,3,0.0,0,2,0.0,0,3,0.0,0,8,0.0
Alexandra Tracy,Georgia Institute of Technology,200677,OH,17,4.87,0,3,0.0,0,3,0.0,,,0,,,0,0,6,0.0
Hailey White,Georgia Institute of Technology,96455,GA,15,14.42,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Sarah Williford,Georgia Institute of Technology,162935,GA,16,12.39,,,0,26,3,8.666666666666666,12,3,4.0,,,0,38,6,6.333333333333333
Kathryn Woolbright,Georgia Institute of Technology,85254,FL,15,2.26,,,0,,,0,5,3,1.6666666666666667,,,0,5,3,1.6666666666666667
Madison Young,Georgia Institute of Technology,294348,CA,17,-1,22,3,7.333333333333333,1,3,0.3333333333333333,16,3,5.333333333333333,3,3,1.0,42,12,3.5
Kira DeBruyn,Georgia Institute of Technology,173653,GA,18,11.01,0,2,0.0,5,3,1.6666666666666667,33,3,11.0,29,3,9.666666666666666,67,11,6.090909090909091
Morgan Lyons,Georgia Institute of Technology,166043,GA,18,5.88,0,3,0.0,2,3,0.6666666666666666,0,3,0.0,2,3,0.6666666666666666,4,12,0.3333333333333333
Ellen Posch,Georgia Institute of Technology,265471,OH,18,100.00,,,0,,,0,,,0,,,0,0,0,0
Caroline Price,Georgia Institute of Technology,359540,GA,15,100.00,,,0,,,0,,,0,,,0,0,0,0
Alexandra Rieger,Georgia Institute of Technology,195080,CA,18,4.31,0,1,0.0,6,3,2.0,0,3,0.0,,,0,6,7,0.8571428571428571
MaryKathryn Terry,Georgia Institute of Technology,221818,GA,15,11.91,,,0,,,0,,,0,,,0,0,0,0
Megan Young,Georgia Institute of Technology,173485,GA,18,5.88,0,3,0.0,,,0,,,0,17,4,4.25,17,7,2.4285714285714284
Lila Best,Georgia Institute of Technology,261452,GA,19,11.38,,,0,,,0,,,0,,,0,0,0,0
Laura Branton,Georgia Institute of Technology,222155,VA,19,9.83,20,3,6.666666666666667,32,3,10.666666666666666,6,3,2.0,,,0,58,9,6.444444444444445
Sara Gilbert,Georgia Institute of Technology,236921,GA,19,23.65,0,3,0.0,0,3,0.0,0,4,0.0,0,3,0.0,0,13,0.0
Megan Hansen,Georgia Institute of Technology,278953,GA,19,24.50,,,0,,,0,,,0,,,0,0,0,0
Florina Ilie,Georgia Institute of Technology,364492,ROU,19,4.45,17,3,5.666666666666667,,,0,23,3,7.666666666666667,,,0,40,6,6.666666666666667
Haibing Wang,Georgia Institute of Technology,409067,CHN,19,4.48,29,3,9.666666666666666,42,3,14.0,32,3,10.666666666666666,46,3,15.333333333333334,149,12,12.416666666666666
Kayla Williams,Georgia Institute of Technology,426903,GA,19,100.00,,,0,,,0,,,0,,,0,0,0,0
Sara Al Khatib,Georgia Institute of Technology,377485,LIB,20,-1,1,3,0.3333333333333333,,,0,,,0,,,0,1,3,0.3333333333333333
Kelli Croft,Georgia Institute of Technology,279074,GA,20,23.72,,,0,,,0,,,0,,,0,0,0,0
Caroline Doi,Georgia Institute of Technology,409813,CA,20,100.00,2,3,0.6666666666666666,11,3,3.6666666666666665,12,3,4.0,27,3,9.0,52,12,4.333333333333333
Emily Dykstra,Georgia Institute of Technology,281879,NC,20,23.91,,,0,,,0,,,0,,,0,0,0,0
Tamir Gonen,Georgia Institute of Technology,352028,ISR,17,27.46,,,0,,,0,,,0,2,4,0.5,2,4,0.5
Kristen Hepler,Georgia Institute of Technology,243183,TX,20,18.71,2,3,0.6666666666666666,12,3,4.0,15,3,5.0,26,3,8.666666666666666,55,12,4.583333333333333
Emily Ilgenfritz,Georgia Institute of Technology,198984,PA,20,14.18,12,3,4.0,36,3,12.0,46,3,15.333333333333334,29,3,9.666666666666666,123,12,10.25
Kaitlin Kitchens,Georgia Institute of Technology,201867,GA,18,3.29,,,0,,,0,0,3,0.0,1,3,0.3333333333333333,1,6,0.16666666666666666
Caroline Lee,Georgia Institute of Technology,241007,VA,20,20.91,6,3,2.0,5,3,1.6666666666666667,0,3,0.0,21,4,5.25,32,13,2.4615384615384617
Chloe Miller,Georgia Institute of Technology,270063,FL,20,16.96,2,3,0.6666666666666666,4,3,1.3333333333333333,,,0,0,3,0.0,6,9,0.6666666666666666
Madeline Oliver,Georgia Institute of Technology,268219,VA,20,23.30,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Jordyn Sak,Georgia Institute of Technology,261333,GA,20,-1,,,0,,,0,,,0,,,0,0,0,0
Lindsay Wallace,Georgia Institute of Technology,216402,GA,20,20.39,,,0,0,3,0.0,3,3,1.0,5,3,1.6666666666666667,8,9,0.8888888888888888
Abbey Yates,Georgia Institute of Technology,514398,GA,20,100.00,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Paige Gohr,Georgia Institute of Technology,349572,CA,21,100.00,6,3,2.0,,,0,,,0,,,0,6,3,2.0
Camryn Hidalgo,Georgia Institute of Technology,695508,CA,21,100.00,,,0,59,3,19.666666666666668,85,3,28.333333333333332,,,0,144,6,24.0
Camille Long,Georgia Institute of Technology,243795,NC,21,18.31,,,0,4,3,1.3333333333333333,,,0,,,0,4,3,1.3333333333333333
Catriona Macgregor,Georgia Institute of Technology,343899,TX,21,11.73,,,0,0,3,0.0,0,4,0.0,,,0,0,7,0.0
Grace Mauldin,Georgia Institute of Technology,399047,GA,21,24.40,,,0,0,3,0.0,0,3,0.0,,,0,0,6,0.0
Alexandra Nilsson,Georgia Institute of Technology,502442,SWE,21,28.39,,,0,,,0,,,0,,,0,0,0,0
Celine Nugent,Georgia Institute of Technology,347534,MD,21,13.50,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Alexandra Paschal,Georgia Institute of Technology,450446,AL,21,13.61,0,3,0.0,3,4,0.75,7,3,2.3333333333333335,,,0,10,10,1.0
Julia Shuford,Georgia Institute of Technology,321898,GA,21,16.61,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Kelsey Dekshenieks,Georgia Institute of Technology,465103,GA,22,100.00,1,3,0.3333333333333333,2,3,0.6666666666666666,,,0,,,0,3,6,0.5
Madeleine Hadd,Georgia Institute of Technology,290579,VA,22,11.17,1,3,0.3333333333333333,9,3,3.0,,,0,,,0,10,6,1.6666666666666667
Morgan Johnson,Georgia Institute of Technology,343912,TX,22,11.67,17,3,5.666666666666667,15,3,5.0,,,0,,,0,32,6,5.333333333333333
Macleary Moran,Georgia Institute of Technology,403279,OH,22,20.10,,,0,,,0,,,0,,,0,0,0,0
Jami Williams,Georgia Institute of Technology,382860,GA,22,26.28,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Nicole Williams,Georgia Institute of Technology,401366,MO,22,9.23,5,3,1.6666666666666667,5,3,1.6666666666666667,,,0,,,0,10,6,1.6666666666666667
McKenzie Campbell,Georgia Institute of Technology,346854,NC,23,12.81,3,3,1.0,,,0,,,0,,,0,3,3,1.0
Abigail Cohen,Georgia Institute of Technology,502601,GA,23,21.61,,,0,,,0,,,0,,,0,0,0,0
Kyrsten Davis,Georgia Institute of Technology,403033,VA,23,15.22,0,2,0.0,,,0,,,0,,,0,0,2,0.0
Imane El Barodi,Georgia Institute of Technology,904544,KSA,23,-1,,,0,,,0,,,0,,,0,0,0,0
Amanda Hoejberg,Georgia Institute of Technology,799300,DEN,22,100.00,,,0,,,0,,,0,,,0,0,0,0
Brooke Switzer,Georgia Institute of Technology,661903,ON,23,11.16,5,3,1.6666666666666667,,,0,,,0,,,0,5,3,1.6666666666666667
Carmen Woodruff,Georgia Institute of Technology,1194578,NC,23,100.00,,,0,,,0,,,0,,,0,0,0,0
Erika Bonnema,North Carolina State University,74859,FL,16,3.93,,,0,44,3,14.666666666666666,59,3,19.666666666666668,60,3,20.0,163,9,18.11111111111111
Kayla Brumbaum,North Carolina State University,122025,VA,17,4.90,32,3,10.666666666666666,46,3,15.333333333333334,66,3,22.0,67,3,22.333333333333332,211,12,17.583333333333332
Addisynn Bursch,North Carolina State University,156119,WA,17,2.71,24,3,8.0,58,3,19.333333333333332,,,0,,,0,82,6,13.666666666666666
Kristin Connors,North Carolina State University,177808,NC,16,21.29,,,0,27,3,9.0,,,0,17,3,5.666666666666667,44,6,7.333333333333333
Hannah Freyman,North Carolina State University,147525,IL,15,8.36,,,0,,,0,39,3,13.0,7,3,2.3333333333333335,46,6,7.666666666666667
Nicole Giamber,North Carolina State University,157290,NC,16,-1,,,0,,,0,,,0,,,0,0,0,0
Zina Grogg,North Carolina State University,89158,PA,15,6.89,,,0,,,0,64,4,16.0,,,0,64,4,16.0
Mariah Hamil,North Carolina State University,120005,IN,16,7.90,,,0,,,0,,,0,,,0,0,0,0
Nicole Haynes,North Carolina State University,84566,VA,15,-1,,,0,,,0,15,3,5.0,16,3,5.333333333333333,31,6,5.166666666666667
Lydia Jones,North Carolina State University,162931,GA,17,3.82,29,3,9.666666666666666,4,3,1.3333333333333333,34,3,11.333333333333334,12,3,4.0,79,12,6.583333333333333
Madaline Keeley,North Carolina State University,70336,NC,16,100.00,,,0,,,0,,,0,,,0,0,0,0
Ashlyn Koletic,North Carolina State University,176991,NC,16,9.41,,,0,46,4,11.5,33,3,11.0,68,4,17.0,147,11,13.363636363636363
Natalie Labonge,North Carolina State University,148885,NC,17,4.36,65,3,21.666666666666668,38,3,12.666666666666666,80,3,26.666666666666668,60,3,20.0,243,12,20.25
Anne Leuthold,North Carolina State University,209194,GER,14,2.59,,,0,,,0,,,0,16,3,5.333333333333333,16,3,5.333333333333333
Katelyn Linker,North Carolina State University,63779,NC,15,9.88,,,0,,,0,,,0,20,3,6.666666666666667,20,3,6.666666666666667
Kelsey Liu,North Carolina State University,105262,MD,15,10.91,,,0,,,0,19,3,6.333333333333333,,,0,19,3,6.333333333333333
Gabrielle McDermott,North Carolina State University,295094,IL,17,100.00,,,0,0,3,0.0,3,3,1.0,,,0,3,6,0.5
Kaitlin Mills,North Carolina State University,58520,MD,15,8.44,,,0,,,0,26,3,8.666666666666666,,,0,26,3,8.666666666666666
Rachel Muller,North Carolina State University,168368,GA,17,3.19,49,3,16.333333333333332,68,3,22.666666666666668,79,3,26.333333333333332,66,3,22.0,262,12,21.833333333333332
Lotta Nevalainen,North Carolina State University,199949,FIN,17,1.64,44,3,14.666666666666666,28,3,9.333333333333334,25,3,8.333333333333334,59,3,19.666666666666668,156,12,13.0
Kendall Pena,North Carolina State University,218874,NC,17,21.10,,,0,,,0,2,3,0.6666666666666666,,,0,2,3,0.6666666666666666
Lauren Poli,North Carolina State University,149121,WA,15,10.93,,,0,,,0,48,3,16.0,35,3,11.666666666666666,83,6,13.833333333333334
Payton Schrum,North Carolina State University,182173,NC,16,13.90,,,0,,,0,,,0,,,0,0,0,0
Hayley Tomlinson,North Carolina State University,66617,NC,16,8.88,,,0,21,3,7.0,,,0,,,0,21,3,7.0
Madison Witzke,North Carolina State University,176998,NC,17,13.92,,,0,0,3,0.0,,,0,,,0,0,3,0.0
Bailey Woodling,North Carolina State University,102578,NC,15,15.42,,,0,,,0,,,0,,,0,0,0,0
Alexia Zevnik,North Carolina State University,243945,CAN,17,2.15,64,3,21.333333333333332,81,5,16.2,84,4,21.0,96,4,24.0,325,16,20.3125
Krista Duffield,North Carolina State University,161132,AZ,18,1.81,35,3,11.666666666666666,52,3,17.333333333333332,60,3,20.0,50,3,16.666666666666668,197,12,16.416666666666668
Caroline Estep,North Carolina State University,234045,NC,18,12.40,,,0,,,0,,,0,,,0,0,0,0
Gobi McDermmott,North Carolina State University,378228,USA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Rachael Mumma,North Carolina State University,119776,PA,16,100.00,,,0,,,0,55,3,18.333333333333332,72,3,24.0,127,6,21.166666666666668
Yurie Nakano,North Carolina State University,152155,PA,16,4.36,,,0,,,0,9,3,3.0,37,3,12.333333333333334,46,6,7.666666666666667
Lauren Rhodes,North Carolina State University,182172,NC,18,11.36,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Emerson Barnhill,North Carolina State University,258871,NC,19,21.91,,,0,,,0,,,0,,,0,0,0,0
Courtney Caldwell,North Carolina State University,182730,KS,19,7.54,48,3,16.0,80,3,26.666666666666668,,,0,,,0,128,6,21.333333333333332
Morgan Carr,North Carolina State University,233634,WV,19,11.76,10,3,3.3333333333333335,,,0,,,0,,,0,10,3,3.3333333333333335
Michelle Craddock,North Carolina State University,179715,FL,16,18.41,,,0,,,0,,,0,62,3,20.666666666666668,62,3,20.666666666666668
Allison Fogleman,North Carolina State University,235299,CA,19,10.88,,,0,,,0,,,0,,,0,0,0,0
Anna Jahns,North Carolina State University,236962,GA,19,6.04,,,0,35,3,11.666666666666666,52,3,17.333333333333332,61,3,20.333333333333332,148,9,16.444444444444443
Christine Kerr,North Carolina State University,237017,NC,19,10.94,,,0,6,3,2.0,,,0,,,0,6,3,2.0
Rozhina McClanahan,North Carolina State University,199881,NC,19,24.04,,,0,,,0,,,0,,,0,0,0,0
Hannah Moore,North Carolina State University,166157,NC,18,1.10,,,0,82,3,27.333333333333332,80,3,26.666666666666668,87,3,29.0,249,9,27.666666666666668
Lindsay Morrow,North Carolina State University,258230,CO,19,11.63,4,3,1.3333333333333333,30,3,10.0,54,3,18.0,38,3,12.666666666666666,126,12,10.5
Carlie Perkin,North Carolina State University,432852,PA,19,54.27,,,0,,,0,,,0,,,0,0,0,0
Catherine Revels,North Carolina State University,424607,NC,19,100.00,,,0,,,0,,,0,,,0,0,0,0
Elizabeth Underkoffler,North Carolina State University,271075,NC,19,27.92,,,0,,,0,,,0,,,0,0,0,0
Vasiliki Baka,North Carolina State University,450920,GRE,20,14.67,0,3,0.0,8,3,2.6666666666666665,,,0,,,0,8,6,1.3333333333333333
Rachel Burston,North Carolina State University,521288,CT,20,-1,7,3,2.3333333333333335,,,0,,,0,,,0,7,3,2.3333333333333335
Mackenzie Glover,North Carolina State University,423473,MB,20,4.36,37,3,12.333333333333334,22,3,7.333333333333333,,,0,60,3,20.0,119,9,13.222222222222221
Elise Haan,North Carolina State University,241368,FL,19,2.95,,,0,51,4,12.75,69,4,17.25,56,4,14.0,176,12,14.666666666666666
Jessica Horomanski,North Carolina State University,188312,SC,20,7.70,17,3,5.666666666666667,57,3,19.0,49,3,16.333333333333332,46,3,15.333333333333334,169,12,14.083333333333334
Madeline Kline,North Carolina State University,263169,MD,20,100.00,41,3,13.666666666666666,60,3,20.0,54,3,18.0,55,3,18.333333333333332,210,12,17.5
Olga Lapteva,North Carolina State University,253926,FL,20,13.57,,,0,,,0,,,0,,,0,0,0,0
Ky-lee Perry,North Carolina State University,271661,CT,20,-1,66,3,22.0,,,0,55,3,18.333333333333332,61,3,20.333333333333332,182,9,20.22222222222222
Olivia Calegan,North Carolina State University,210117,NE,21,5.70,16,3,5.333333333333333,60,3,20.0,58,3,19.333333333333332,,,0,134,9,14.88888888888889
Jacqueline Clabeaux,North Carolina State University,270487,VA,21,8.96,,,0,,,0,,,0,,,0,0,0,0
Olivia Fisher,North Carolina State University,323410,VA,21,11.38,22,3,7.333333333333333,26,3,8.666666666666666,,,0,,,0,48,6,8.0
Tamila Holub,North Carolina State University,450564,POR,21,8.33,45,3,15.0,63,3,21.0,,,0,,,0,108,6,18.0
Danika Huizinga,North Carolina State University,443653,ON,21,16.34,27,3,9.0,17,3,5.666666666666667,40,3,13.333333333333334,,,0,84,9,9.333333333333334
Alexandra Lupton,North Carolina State University,264197,TX,19,4.73,,,0,,,0,12,3,4.0,,,0,12,3,4.0
Katherine Moore,North Carolina State University,358157,NC,21,5.63,56,3,18.666666666666668,84,3,28.0,87,4,21.75,,,0,227,10,22.7
Madeline Morello,North Carolina State University,273656,VA,21,15.47,,,0,,,0,,,0,,,0,0,0,0
Julia Poole,North Carolina State University,291644,NC,21,3.38,75,3,25.0,82,4,20.5,74,3,24.666666666666668,,,0,231,10,23.1
Anna Shumate,North Carolina State University,323911,VA,21,13.14,20,3,6.666666666666667,,,0,20,3,6.666666666666667,,,0,40,6,6.666666666666667
Kylee Alons,North Carolina State University,401188,CO,22,1.93,78,3,26.0,87,3,29.0,,,0,,,0,165,6,27.5
Taylor Bennett,North Carolina State University,1031429,NC,22,100.00,,,0,,,0,,,0,,,0,0,0,0
Felicity Buchmaier,North Carolina State University,356836,MI,22,12.68,,,0,,,0,,,0,,,0,0,0,0
Hailey Fisher,North Carolina State University,466206,VA,22,100.00,,,0,,,0,,,0,,,0,0,0,0
Sophie Hansson,North Carolina State University,555071,SWE,22,1.89,90,3,30.0,84,3,28.0,,,0,,,0,174,6,29.0
Shannon Kearney,North Carolina State University,345045,IL,22,10.76,,,0,,,0,,,0,,,0,0,0,0
Emma Muzzy,North Carolina State University,509286,VA,22,1.16,82,3,27.333333333333332,81,3,27.0,,,0,,,0,163,6,27.166666666666668
Sirena Rowe,North Carolina State University,271838,NC,20,18.78,,,0,,,0,31,3,10.333333333333334,,,0,31,3,10.333333333333334
Brooke Rubendall,North Carolina State University,291645,NC,20,12.03,,,0,,,0,,,0,,,0,0,0,0
Makayla Sargent,North Carolina State University,347201,NY,20,5.43,,,0,,,0,69,3,23.0,79,3,26.333333333333332,148,6,24.666666666666668
Michell Schlossmacher-Smith,North Carolina State University,1189448,MN,22,100.00,,,0,,,0,,,0,,,0,0,0,0
Taylor Bennett,North Carolina State University,1194312,NC,22,-1,,,0,,,0,,,0,,,0,0,0,0
Katharine Berkoff,North Carolina State University,347846,MT,23,1.28,60,4,15.0,,,0,,,0,,,0,60,4,15.0
Katelyn Cook,North Carolina State University,605269,NC,23,100.00,,,0,,,0,,,0,,,0,0,0,0
Madelyn Flickinger,North Carolina State University,403382,NC,23,10.46,,,0,,,0,,,0,,,0,0,0,0
Katharine Foley,North Carolina State University,1142846,IN,23,15.62,47,3,15.666666666666666,,,0,,,0,,,0,47,3,15.666666666666666
Elle Giesler,North Carolina State University,401396,MI,23,13.85,,,0,,,0,,,0,,,0,0,0,0
