Swimmer_ID,Time,Meet,Year,Date,Imp
412578,21.20,Purdue Invitational, 2019,"Nov 21, 2019",NA
412578,21.61,NC TAC Titans TYR Blizzard Blitz, 2018,"Dec 08, 2018",+4.5%
412578,21.38,NC TAC Titans TYR Blizzard Blitz, 2018,"Dec 08, 2018",+5.5%
412578,22.63,MA SJAC IMX, 2018,"Nov 11, 2018",+1.3%
412578,22.92,NJ SJAC Dual in the pool, 2018,"Oct 14, 2018",NA
412578,22.22,ISCA Junior National Championships, 2018,"Mar 22, 2018",-2.9%
412578,22.45,MD RAC Retriever Classic, 2018,"Jan 15, 2018",-4.0%
412578,22.85,MD RAC Retriever Classic, 2018,"Jan 15, 2018",-5.8%
412578,21.73,NC TAC Titans TYR Blizzard Blitz, 2017,"Dec 09, 2017",NA
412578,21.59,NC TAC Titans TYR Blizzard Blitz, 2017,"Dec 09, 2017",NA
412578,21.68,NASA Junior National Cup, 2017,"Mar 21, 2017",+1.4%
412578,22.05,2017 NJSIAA State Swimming & Diving Championship, 2017,"Mar 04, 2017",-0.3%
412578,22.51,2017 NJSIAA State Swimming & Diving Championship, 2017,"Mar 04, 2017",-2.4%
412578,21.98,Cherry Hill East vs. Eastern, 2017,"Jan 23, 2017",+2.4%
412578,22.53,MD RAC Retriever Classic, 2017,"Jan 14, 2017",NA
